id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_soccer_terminology_281,underdogs,niegunstelinge,iqembu elidelelekile,iqela elidelelwayo,licembu lelitsatselwa phansi / licembu lelinganiketwa tfuba,igebana,banyatsegi,banyatšegi,sehlopha se sa lebellwang ho hlola / mepukunyane,thimu i nyadziwaho kha mutambo,xipanu xo languteriwa ehansi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_282,unintentional handball,onopsetlike handbal,ukubamba ibhola ngephutha,ukubetheka kwebhola esandleni ngempazamo,kulibamba ngeliphutsa,ukuthintwa yibholo esandleni,kgwelelebogong,go kgoma kgwele ka letsogo e se ka maikemišetšo,ho tshwara bolo ka phoso,u fara bola hu si nga khole,ku khoma bolo hi xihoxo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_283,unregistered player,ongeregistreerde speler,umdlali ongabhalisile,umdlali ongabhaliswanga / umdlali ongekho zincwadini,umdlali longakabhaliswa,umdlali ongakatloliswa,motshameki yo o sa kwadisiwang,mmapadi wa go se ngwadišwe / moraloki wa go se ngwadišwe,sebapadi se sa ngodiswang,mutambi a songo ṅwaliswaho,mutlangi wo ka a nga tsarisiwangi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_284,unsportsmanlike conduct,onsportiewe gedrag,ukuziphatha kabi emdlalweni,isimo esingamkelekanga emdlalweni / ukuziphatha ngendlela engafanelekanga emdlalweni / ukuziphatha kakubi emdlalweni,kutiphatsa kabi emdlalweni,ukuziphatha kumbi emdlalweni,maitsholomabe / maitsholomaswe,maitshwaromabe papading / maitshwaromabe thalokong,boitshwaro bo bobe / boitshwaro boo eseng ba papadi,vhuḓifari vhu sa tendelwi mutamboni,matikhomelo yo biha,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_285,venue,veld,inkundla yokudlalela,ibala lokudlalela / indawo ekudlalelwa kuyo,inkhundla / indzawo yekudlalela / indzawo,indawo / ikundla,lefelo,lefelo,sebaka,mudavhi / luvhanḓe,ndhawu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_286,violent conduct,gewelddadige optrede / gewelddadige spel,ukuziphatha okunobudlova,isimo sobundlobongela / isimo sokungalawuleki,kutiphatsa ngebudlova / kudlala kabi,isenzo esinenturhu,go nna dikgoka / maitsholo a bontwadumela,maitshwaro a kotsi,dikgoka,vhuḓifari huvhi,tlangelo ra nghozi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_287,visiting team,besoekende span / besoekerspan,iqembu elivakashile,iqela elindwendweleyo / iqela elihambeleyo,licembu lelivakashile / licembu lekuhamba,isiqhema esivakatjhileko,setlhopha sa baeng,sehlopha sa baeng,sehlopha se etileng,thimu yo ḓaho,xipanu xa vaendzi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_288,volley,vlugbal,-shaya ivoli,ukukhaba ibhola ingekabetheki phantsi / ukudlala ivoli,ivoli / -vola / -khahlela emoyeni,-rarha ibholo ingakathinti phasi / -tumpa,thago ka gangwe moweng / lerumomoweng,raga kgwele pele e kgoma fase,raha bolo pele e thetsa fatshe,u gavhela bola,gaja,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_289,wall,muur,udonga,udonga lwabadlali,umtsangala / lubondza / ludvonga,iboda labakhandeli,lebota,leboto,lebota / lekgwakgwa,luvondo,khumbi,,"of players, defenders",,"van spelers, verdedigers",,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_290,warm-up,opwarm,-zifudumeze,ukuzifudumeza,-tifutfumete / -tivocavoce,-zifuthumeze,ithuthafatsa / khobakhoba / itshidila,boitšhidullo bja boitokišetšo,iphuthumatsa,u ḓilugisela,tiolola,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_291,win-draw-loss record,wen-verloor-rekord / uitslagrekord,irekhodi lemiphumela yemidlalo,irekhodi yeziphumo zomdlalo weqela,lirekhodi lemiphumela yemidlalo / ilogi,ilogo / irekhodi lokudlala lesiqhema,rekoto ya diphitlhelelo,rekoto ya phenyo-maleka-tahlegelo / rekhoto ya phenyo-maleka-tahlegelo,rekoto ya tshebetso ya sehlopha,rekhodo ya matambele,rhekhodo ya matlangelo ya xipanu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_292,wing,vleuelgebied,uhlangothi,iphiko / iwingi,luhlangotsi / umhlubulo,ihlangothi / iphiko,lofuka / lotlhakore,lehlakore,lepheo,thungo,tlhelo,,area,,gebied,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_293,winger,vleuel,umdlali wasohlangothini / iwinga,umdlali wasephikweni / umdlali oyiwingi,umdlali waseluhlangotsini / umdlali wasemhlubulweni / umdlali waseluphondvweni,umdlali wehlangothini,motshamekatlhakore / motshamekathoko,mmapalalehlakoreng / moralokalehlakoreng,sebapadi se ka lepheong,mutambamatungo,mutlangi wa le tlhelo,,position of player,,posisie van speler,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_294,winner takes all,wenner kry alles,onqobile uthatha konke,umdlalo wokuwonga ophumeleleyo kuphela / umdlalo wokuwonga ogqwesileyo kuphela,lophumelele utsatsa konkhe,iphaliswano likamathatha koke / iphaliswano likamarhurhula,mofenyaagogola / mogogodi,mofenyimotšeakamoka,mohlodi o a fiela / mohlodi o a sheshena,muthubazwoṱhe,nghwazitekahinkwaswo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_295,winning team,wenspan,iqembu eliphumelele,iqela eliphumeleleyo / iqela eliwinileyo / iqela eligqwesileyo,licembu leliphumelele / bancobi,isiqhema esithumbileko,setlhophatlhodi / bafenyi,mofenyi / mmetšatholo,sehlopha se hlotseng,vhafhenyi / vhathubi / vhakundi,xipanu lexi hluleke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_296,Yashin award,Yashin-toekenning,umklomelo ka-Yashin,imbasa kaYashin,umklomelo wa-Yashin,unongorwana ka-Yashin,kabo ya Yashin,sefoka sa Yashin,kgau ya Yashin,pfufho ya Yashin,sagwadi ra Yashin,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_297,yellow card,geelkaart,ikhadi eliphuzi,ikhadi elimthubi / ikhadi elityheli,likhadi leliphuti,ikarada elisarulana,karataserolwana,karata ye serolwana,karete e tshehla,garaṱaṱaḓa,karata ra xitshopana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_298,Youth International Match,Internasionale Jeugwedstryd,uMdlalo Wentsha Wamazwe Ngamazwe,uMdlalo woLutsha wamaZwe ngamaZwe,Umdlalo Welusha Wemave,umDlalo weluTjha wamaZwe ngamaZwe / umDlalo weluTjha weenTjhabatjhaba,Motshameko wa Boditšhaba wa Bašwa,Papadi ya Boditšhabatšhaba ya Bafsa,Papadi ya Matjhaba ya Batjha,mutambo wa vhaswa wa dzitshakatshaka,Mphikizano wa Vantshwa wa Matiko,,,,,,,,,,,,,,,,,,,,,,
