id,eng,afr,nso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info
up_glossary_hatfield_campus_75,Student Centre,Studentesentrum,,Hatfield,Student Development Xerox Coffee Buzz Bookmark Bookshop Fego Takeaway restaurants,Hatfield,Studenteontwikkeling Xerox Coffee Buzz Bookmark-boekwinkel Fego Wegneemrestaurante,,"Tweletsopele/Kaonafatso/Tlh
abollo ya Baithuti
Xerox
Coffee Buzz
Lebenkele la Dipuku la
Bookmark
Fego
Restorante ya go reka wa
sepela"
up_glossary_hatfield_campus_76,Student Health Services,Studentegesondheidsd ienste,,Hatfield,Student Health Services,Hatfield,Studentegesondheidsdienste,,"Ditirelo tsa Maphelo tsa
Baithuti"
up_glossary_hatfield_campus_77,Study Centre,Studiesentrum,,Hatfield,Merensky Library,Hatfield,Merenskybiblioteek,,Bokgobapuku bja Merensky
up_glossary_hatfield_campus_78,Technical Services,Tegniese Dienste,,Hatfield,"Facilities Management (Campus Services, Maintenance Management, Planning and Administration, Project Management) Genetics (bio-labs) Music (Music Therapy Unit) Printing Works School of Information Technology Sci-Enza (Discovery Centre and Exploratorium) Visual Arts",Hatfield,"Fasiliteitebestuur (Kampusdienste, Onderhoudsbestuur, Beplanning en Voorsiening, Projekbestuur) Genetika (biolaboratoriums) Musiek (Musiekterapie-eenheid) Drukkery Skool vir Inligtingtegnologie Sci-Enza (Ontdekkingsentrum en Eksploratorium) Visuele Kunste",,"Taolo ya Dinolofati (Ditirelo
tsa Khamphase, Taolo ya
Tlhokomelo, Peakanyo le
Taolo, Taolo ya Protseke)
Leabela (Dilaporotori tsa
payolotsi/thutaphedi)
Mmino (Lekala la Terapi ya
Mmino)
Moomo wa Kgatiso
Sekolo sa Theknoloti ya
Tshedimoso
Sci-Enza (Senthara ya
Khumano le Eksplorotoriamo)
Bokgabo bja Pono"
up_glossary_hatfield_campus_79,Theology,Teologie,,Hatfield,Biblical and Religious Studies Centre for Continuing Ministerial DevelopmentChurch History and Church Polity Curatorium of the Dutch Reformed Church Centre for Contextual Ministry Dogmatics and Christian Ethics Institute for Missiology and Ecumenical Research New Testament Studies Old Testament Studies Practical Theology Reformed Theological College Science of Religion and Missiology Theology: Dean's Office,Hatfield,Bybel- en Godsdienskunde Sentrum vin Voortgesette BedieningsontwikkelingKerkgeskiedenis en Kerkreg Kuratorium van die Nederduits Gereformeerde Kerk Sentrum vir Kontekstuele Bediening Dogmatiek en Christelike Etiek Instituut vir Sendingwetenskaplike Navorsing Nuwe-Testamentiese Wetenskap Ou-Testamentiese Wetenskap Praktiese Teologie Hervormde Teologiese Kollege Godsdiens- en Sendingwetenskap Teologie: Dekaanskantoon,,"Dithuto tsa Bibele le Bodumedi
Senthara ya
Tsweletsopele/Kaonafatso/Tlhabollo ya Boruti bjo bo
Tsweletswago
Histori ya Kereke le Mokgatlo
wa Kereke
Mokgatlo wa Kereke ye e
Mpshafaditswego ya Seholane
Senthara ya Boruti bja
Diteng/Tswalano
Boitshwaro bja Borapedi le
Sekriste
Institute ya Misiologi le
Dinyakisiso/Diphatisiso tsa
Ekhumenikhale
Dithuto tsa Testamente ye
Mpsha
Dithuto tsa Testamente ya
Kgale
Thutatumelo ya Tiriso
Kholetshe ye e
Mpshafaditwego ya
Thutatumelo
Saense ya Tumelo/Bodumedi
le Misiologi
Thutatumelo: Ofisi ya Hlogo ya
Lefapha"
up_glossary_hatfield_campus_80,Thuto,Thuto,,Hatfield,Lecture Hall Complex,Hatfield,Lesingsaalkompleks,,Meago ya Diphaposiborutelo
up_glossary_hatfield_campus_81,Tourism House,Toerismehuis,,Hatfield,Tourism Management,Hatfield,Toerismebestuur,,Taolo ya Boeti
up_glossary_hatfield_campus_82,Tukkiewerf,Tukkiewerf,,Hatfield,Student Development,Hatfield,Studenteontwikkeling,,"Tweletsopele/Kaonafatso/Tlh
abollo ya Baithuti"
up_glossary_hatfield_campus_83,Tuks Village houses and laundry,Tuks Village-huise en wassery,,Hatfield,Tuks Village,Hatfield,Tuksdorp,,Motse wa Tuks
up_glossary_hatfield_campus_84,TuksSport Village,TuksSport Village,,Hatfield,Rental houses (Facilities and Services),Hatfield,Huurhuise (Fasiliteite en Dienste),,"Dintlo tsa go Rentiwa
(Dinolofati le Ditirelo)"
up_glossary_hatfield_campus_85,Van der Graaf Accelerator,Van der Graaf- versneller,,Hatfield,Physics,Hatfield,Fisika,,Fisika
up_glossary_hatfield_campus_86,Vergeet-My- Nie bicycle shed,Vergeet-My-Nie- fietsloods,,Hatfield,Security Services,Hatfield,Veiligheidsdienste,,Ditirelo tsa Tshireletso
up_glossary_hatfield_campus_87,Vetman,Vetman,,Hatfield,Plant Science,Hatfield,Plantkunde,,Saense ya Dimela
up_glossary_hatfield_campus_88,Visual Arts,Visuele Kunste,,Hatfield,Security Services Visual Arts,Hatfield,Veiligheidsdienste Visuele Kunste,,"Ditirelo tsa Tshireletso
Bokgabo bja Pono"
up_glossary_hatfield_campus_89,Vygie,Vygie,,Hatfield,Student Affairs,Hatfield,Studentesake,,Merero ya Baithuti
up_glossary_hatfield_campus_90,Zoology,Dierkunde,,Hatfield,Mammal Research Institute (MRI) Zoology and Entomology,Hatfield,Soogdiernavorsingsinstituut (SNI) Dierkunde en Entomologie,,"Institute ya Dinyakisito tsa
Diamusi
Thutadiphoofolo le Entomoloti"
up_glossary_prizes_and_awards_0,UP Vice-Chancellor's Book Awards,UP Visekanseliersboektoekennings,Difoka tša Dipuku tša Motlatšamokhanseliri wa UP,Vice-Chancellor and Principal,,Visekanselier en Rektor,,,
up_glossary_prizes_and_awards_1,Dean's List Awards,Dekaanslys-toekennings,Lenaneo la Difoka la Hlogo ya Lefapha,Economic and Management Science,Dean's Office/Dekaanskantoor,Ekonomiese en Bestuurswetenskappe,Dekaanskantoor,,
up_glossary_prizes_and_awards_2,Investec Prize,Investec-prys,Sefoka sa Investec,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_3,KPMG Prize,KPMG-prys,Sefoka sa KPMG,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_4,LexisNexis Book Prize,LexisNexis-boekprys,Sefoka sa Dipuku tša LexisNexis,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_5,Standard Bank Prize,Standard Bank-prys,Sefoka sa Standard Bank,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_6,Mc Gregor BFA Prize,Mc Gregor BFA-prys,Sefoka sa Mc Gregor BFA,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_7,PricewaterhouseCoopers Prize,PricewaterhouseCoopers-prys,Sefoka sa PriceWaterhouse Coopers,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_8,Momentum Prize,,Sefoka sa Momentum Momentum-prys,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_9,CIMA Prize,CIMA-prys,Sefoka sa CIMA,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_10,Nedbank Prize,Nedbank-prys,Sefoka sa Nedbank,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_11,Russell Loubser JSE Merit Prize,Russell Loubser JAM-merieteprys,Sefoka sa Bokgoni sa Russell Loubser JSE,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_12,Credit Guarantee Bursary,Credit Guarantee-beurs,Pasari ya Credit Guarantee,Economic and Management Science,Department of Financial Management,Ekonomiese en Bestuurswetenskappe,Departement Finansiele Bestuur,,
up_glossary_prizes_and_awards_13,ACCA Prize,ACCA-prys,Sefoka sa ACCA,Association of Chartered Certified Accountants / Economic and Management Science,Department of Accounting,Vereniging van Gesertifiseerde Geoktrooieerde Rekenmeesters / Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,Lekgotla/Mokgatlo la/wa Dibalamatlotlo tšeo di Hlatsetšwego,
up_glossary_prizes_and_awards_14,Nedbank Prize,Nedbank-prys,Sefoka sa Nedbank,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_15,Standard Bank Prize,Standard Bank-prys,Sefoka sa Standard Bank,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_16,BDO Prize - overall performance in CTA,BDO-prys - algehele prestasie in CTA,Sefoka sa BDO - Tiragatšo/Phethagatšo ka kakaretšo kaCTA,Certificate in Theory of Accounting / Economic and Management Science,Department of Accounting,Sertifikaat in Rekeningkundige Teorie / Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,Setifikeite saTeori ya Sešupatlotlo,
up_glossary_prizes_and_awards_17,Deloitte Merit Prize,Deloitte-merieteprys,Sefoka sa Bokgoni sa Deloitte,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_18,Deloitte Prize,Deloitte-prys,Sefoka sa Deloitte,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_19,PricewaterhouseCoopers Merit Prize - ACC 100,PricewaterhouseCoopers-merieteprys - ACC 100,Sefoka sa Bokgoni sa PriceWaterhouse- Coopers - ACC 100,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_20,PricewaterhouseCoopers Merit Prize - ACC 101,PricewaterhouseCoopers-merieteprys - ACC 101,Sefoka sa Bokgoni sa PriceWaterhouse- Coopers - ACC 101,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_21,Momentum Prize - ACC 100,Momentum-prys - ACC 100,Sefoka sa Momentum - ACC 100,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_22,Momentum Prize - ACC 101,Momentum-prys - ACC101,Sefoka sa Momentum - ACC 101,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_23,LexisNexis Prize - ACC 311 and 321,LexisNexis-prys - ACC 311 en 321,Sefoka sa LexisNexis - ACC 311 le 321,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_24,LexisNexis Prize - ACC300,LexixNexis-prys - Acc 300,Sefoka sa LexisNexis - ACC300,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_25,Auditor-General Prize,Prys van die Ouditeur-Generaal,Sefoka sa Mohlakišipharephare,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_26,KPMG Prize - ACC 311 and 321,KPMG-prys - ACC 311 en 321,Sefoka sa KPMG - ACC 311 le 321,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_27,Leask Prize,Leask-prys,Sefoka sa Leask,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_28,Mervitz & Malan Prize,Mervitz & Malan-prys,Sefoka sa Mervitz & Malan,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_29,Ernst & Young Prize,Ernst & Young-prys,Sefoka sa Ernst & Young,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_30,Grant Thornton Prize,Grant Thornton-prys,Sefoka sa Grant Thornton,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_31,ABSA Prize,ABSA-prys,Sefoka sa ABSA,Economic and Management Science,Department of Accounting,Ekonomiese en Bestuurswetenskappe,Departement Rekeningkunde,,
up_glossary_prizes_and_awards_32,Best First Year Practical Project Award - ATKV Prize,Toekenning vir die Beste Praktiese Projek in die Eerste Jaar - ATKV-prys,Sefoka sa Protšeke ya Tirišo ye Kaone ya Ngwaga wa Mathomo - Sefoka sa ATKV,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_33,Top Frist Year Student Award - Court Classique Suite Hotel Prize,Toekenning vir die Beste Eerstejaarstudent - Court Classique Suite Hotel-prys,Sefoka sa Moithuti yo Mokaone wa Ngwaga wa Mathomo - Sefoka sa Court Classique Suite Hotel,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_34,Top Third Year Student Award - Court Classique Suite Hotel Prize,Toekenning vir die Beste Derdejaarstudent - Court Classique Suite Hotel-prys,Sefoka sa Moithuti yo Mokaone wa Ngwaga wa Boraro - Sefoka sa Court Classique Suite Hotel,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_35,Best Second Year Practical Project Award - Sanparks Prize,Toekenning vir die Beste Praktiese Projek in die Tweede Jaar - Sanparks-prys,Sefoka sa Protšeke ya Tirišo ye Kaone ya Ngwaga wa Bobedi - Sefoka sa Sanparks,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_36,Top Second Year Student Award - Town Lodge Menlo Park Prize,Toekenning vir die Beste Tweedejaarstudent - Town Lodge Menlopark-prys,Sefoka sa Moithuti yo Mokaone wa Ngwaga wa Bobedi - Sefoka sa Town Lodge Menlo Park,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_37,Best Third Year Practical Project Award - Grant Thornton Prize,Toekenning vir die Beste Praktiese Projek in die Derde Jaar - Grant Thornton-prys,Sefoka sa Protšeke ya Tirišo ye Kaone ya Ngwaga wa Boraro - Sefoka sa Grant Thorton,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_38,Top Third Year Student Award - Reservation House Prize,Toekenning vir die Beste Derdejaarstudent - Reservation House-prys,Sefoka sa Moithuti yo Mokaone wa Ngwaga wa Boraro - Sefoka sa Reservation House,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_39,Honours Students Awards - Travel with Flair Prize,Honneursstudente-toekennings - Travel with Flair-prys,Difoka tša Baithuti ba Onase - Sefoka sa Travel with Flair,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_40,Top Honours Student Award - Travel with Flair Prize,Toekenning vir die Beste Honneursstudent - Travel with Flair-prys,Sefoka sa Moithuti yo Mokaone wa Onase - Travel with Flair Prize,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_41,Reservation House Award,Reservation House-toekenning,Sefoka sa Reservation House,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_42,PPP Student Award,PPP-studentetoekenning,Sefoka sa Moithuti wa PPP,Economic and Management Science,Department Tourism Management,Ekonomiese en Bestuurswetenskappe,Departement Toerismebestuur,,
up_glossary_prizes_and_awards_43,Van Schaik Achievement Prize,Van Schaik-prestasieprys,Sefoka sa Bokgoni sa Van Schaik,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_44,Chair in Logistics Prize - OS 210,Leerstoel in Logistiek-prys - OS 210,Sefoka sa Setulo ka Logistiki - OS 210,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_45,JA Stegman Prize,JA Stegman-prys,Sefoka sa JA Stegman,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_46,Durlinger Consultancy Prize - OBS 216,Durlinger Consultancy-prys - OBS 216,Sefoka sa Durlinger Consultancy - OBS 216,BCom SCM / Economic and Management Science,Department of Business Management,BCom SCM / Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,BCom SCM,
up_glossary_prizes_and_awards_47,Durlinger Consultancy Prize - OBS 226,Durlinger Consultancy-prys - OBS 226,Sefoka sa Durlinger Consultancy - OBS 226,BCom SCM / Economic and Management Science,Department of Business Management,BCom SCM / Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,BCom SCM,
up_glossary_prizes_and_awards_48,Dr Alex Antonites Creativity Prize - OBS 213,Dr Alex Antonites-kreatiwiteitsprys - OBS 213,Sefoka sa Boithomelo sa Dr Alex Antonites - OBS 213,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_49,Chair in Entrepreneurship - OBS 223,Leerstoel in Entrepreneurskap - OBS 223,Setulo ka Botsebakgwebo - OBS 223,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_50,Department of Business Management Prize - OBS 320,Prys van die Departement Ondernemingsbestuur - OBS 320,Sefoka sa Kgoro ya Taolo ya Kgwebo - OBS 320,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_51,Chair in Logistics - OBS 316,Leerstoel in Logistiek - OBS 316,Setulo ka Logistiki - OBS 316,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_52,Chair in Logistics - OBS 326,Leerstoel in Logistiek - OBS 326,Setulo ka Logistiki - OBS 326,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_53,Chair in Entrepreneurship - OBS 313,Leerstoel in Entrepreneurskap - OBS 313,Setulo ka Botsebakgwebo - OBS 313,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_54,Chair in Entrepreneurship - OBS 323,Leerstoel in Entrepreneurskap - OBS 323,Setulo ka Botsebakgwebo -OBS 323,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
up_glossary_prizes_and_awards_55,G4S Africa Prize,G4S Afrika-prys,Sefoka sa Afrika sa G4S,Economic and Management Science,Department of Business Management,Ekonomiese en Bestuurswetenskappe,Departement Ondernemings-bestuur,,
